Month,Avg Min Temp. (degree Celcius),Avg Max Temp. (degree Celcius),Avg Rainfall (mm),Avg Actual Evaporation (mm),"Avg Relative Humidity (morning, %)","Avg Relative Humidity (afternoon, %)",Avg Sunshine (hour/day),Avg Cloudy (hour/day),Avg Solar Radiation (cal/cm^2/day),Station_Barisal,Station_Gazipur,Station_Habiganj,Station_Rangpur,Rainfall
0.9090909090909091,0.40568475452196373,0.5950617283950619,0.0,0.11551155115511552,0.5849056603773585,0.3098591549295775,0.625,0.2506666666666667,0.3900163013946747,0.0,0.0,0.0,1.0,0
0.09090909090909091,0.23126614987080105,0.4518518518518517,0.0,0.08250825082508252,0.7421383647798742,0.460093896713615,0.384375,0.4800000000000001,0.30887158123528335,0.0,0.0,0.0,1.0,1
0.8181818181818182,0.6925064599483204,0.48765432098765427,0.16930900388872272,0.04290429042904291,0.8805031446540882,0.8732394366197184,0.0,0.8320000000000001,0.0782466944394131,0.0,1.0,0.0,0.0,0
0.6363636363636364,0.8062015503875969,0.6975308641975306,0.10918336823212682,0.24752475247524752,0.7547169811320754,0.6384976525821596,0.540625,0.4826666666666667,0.5746205397572902,0.0,0.0,0.0,1.0,1
0.9999999999999999,0.503875968992248,0.4740740740740742,0.0,0.04950495049504951,0.8993710691823901,0.5868544600938967,0.528125,0.31733333333333336,0.30932754631407344,1.0,0.0,0.0,0.0,0
0.9090909090909091,0.45736434108527135,0.5049382716049383,0.0,0.11551155115511552,0.6729559748427675,0.46478873239436624,0.684375,0.20000000000000004,0.42474913964861427,0.0,0.0,0.0,1.0,0
0.2727272727272727,0.7571059431524548,0.7950617283950618,0.06574810600279597,0.19141914191419143,0.8993710691823901,0.5352112676056339,0.64375,0.3706666666666668,0.6322984966491577,1.0,0.0,0.0,0.0,1
0.5454545454545454,0.7596899224806201,0.6382716049382715,0.2542626383487885,0.04950495049504951,0.9433962264150945,0.8075117370892019,0.1,0.9066666666666666,0.24778119905814153,0.0,1.0,0.0,0.0,0
0.09090909090909091,0.5684754521963823,0.7044444444444444,0.008832466342961448,0.11551155115511552,0.9056603773584905,0.46478873239436624,0.64375,0.27733333333333343,0.532910704582503,1.0,0.0,0.0,0.0,1
0.2727272727272727,0.8191214470284237,0.804938271604938,0.0,0.2145214521452145,0.830188679245283,0.45539906103286387,0.7875000000000001,0.28,0.7565006339431263,1.0,0.0,0.0,0.0,0
0.7272727272727273,0.7803617571059431,0.6987654320987653,0.005982650314089141,0.09900990099009901,0.830188679245283,0.7370892018779341,0.50625,0.45600000000000007,0.4775946386524179,1.0,0.0,0.0,0.0,1
0.2727272727272727,0.6589147286821707,0.6851851851851851,0.0011965300628178283,0.12211221122112212,0.5345911949685535,0.6431924882629109,0.4125,0.5813333333333334,0.4664589748234015,0.0,1.0,0.0,0.0,0
0.1818181818181818,0.3863049095607235,0.5716049382716049,0.0,0.18151815181518152,0.6540880503144656,0.295774647887324,0.64375,0.30666666666666675,0.5887773953993841,0.0,0.0,0.0,1.0,0
0.36363636363636365,0.7545219638242894,0.8246913580246913,0.04128028716721508,0.09570957095709572,0.4528301886792453,0.41314553990610337,0.684375,0.392,0.684919398659663,0.0,1.0,0.0,0.0,0
0.2727272727272727,0.7622739018087854,0.8444444444444443,0.0,0.24752475247524752,0.7987421383647798,0.22065727699530513,0.878125,0.17066666666666666,0.8080565115015395,1.0,0.0,0.0,0.0,2
0.7272727272727273,0.8062015503875969,0.7037037037037037,0.0,0.132013201320132,0.7547169811320754,0.5962441314553989,0.55,0.41866666666666663,0.4976924470204672,0.0,0.0,0.0,1.0,0
0.7272727272727273,0.8087855297157623,0.7037037037037037,0.020341011067903085,0.17821782178217824,0.7421383647798742,0.5868544600938967,0.55,0.41866666666666663,0.5013512044919398,0.0,1.0,0.0,0.0,1
0.6363636363636364,0.8268733850129198,0.6518518518518519,0.02991325157044571,0.14851485148514854,0.8427672955974844,0.6431924882629109,0.603125,0.42133333333333345,0.6238217714182213,1.0,0.0,0.0,0.0,2
0.1818181818181818,0.689922480620155,0.7950617283950618,0.0,0.19801980198019803,0.4465408805031449,0.21126760563380287,0.671875,0.2877310924369748,0.6135627603694982,0.0,1.0,0.0,0.0,0
0.2727272727272727,0.804909560723514,0.9246913580246912,0.0,0.24752475247524752,0.7358490566037735,0.5023474178403756,0.7374999999999999,0.40780000000000005,0.7038217714182213,0.0,1.0,0.0,0.0,0
0.1818181818181818,0.7700258397932817,0.785185185185185,0.0,0.16501650165016504,0.8176100628930817,0.43661971830985913,0.74375,0.22933333333333336,0.6707190726317696,1.0,0.0,0.0,0.0,0
0.5454545454545454,0.7816537467700257,0.5753086419753084,0.07149267125336524,0.132013201320132,0.8050314465408807,0.6431924882629109,0.5281250000000001,0.5413333333333333,0.5677377286723417,0.0,0.0,0.0,1.0,0
0.6363636363636364,0.8372093023255812,0.6654320987654321,0.0,0.16501650165016504,0.7798742138364779,0.6291079812206574,0.625,0.41066666666666674,0.6387248686832094,0.0,0.0,0.0,1.0,0
0.9090909090909091,0.40697674418604635,0.5629629629629629,0.0,0.08250825082508252,0.748427672955975,0.3661971830985915,0.48750000000000004,0.368,0.30956710740807825,0.0,0.0,0.0,1.0,0
0.6363636363636364,0.8217054263565892,0.7382716049382718,0.05623691295243793,0.17821782178217824,0.8993710691823901,0.49295774647887325,0.828125,0.22933333333333336,0.7957181669987321,1.0,0.0,0.0,0.0,1
0.7272727272727273,0.7467700258397931,0.6444444444444444,0.12144780137600956,0.0,0.8993710691823901,0.8215962441314554,0.1375,0.76,0.21994566201775037,0.0,1.0,0.0,0.0,0
0.09090909090909091,0.4547803617571058,0.5444444444444443,0.0,0.08250825082508252,0.6918238993710694,0.43661971830985913,0.525,0.26966371681415924,0.4064553522912515,0.0,1.0,0.0,0.0,0
0.7272727272727273,0.7971576227390181,0.6851851851851851,0.0613221657194137,0.23102310231023104,0.6918238993710694,0.568075117370892,0.728125,0.2666666666666667,0.6224234740083319,0.0,0.0,0.0,1.0,0
0.5454545454545454,0.883720930232558,0.6938271604938273,0.0,0.264026402640264,0.5911949685534591,0.5399061032863849,0.58125,0.496,0.6073102698786451,0.0,0.0,0.0,1.0,0
0.9090909090909091,0.7416020671834626,0.6074074074074074,0.0,0.11551155115511552,0.6855345911949685,0.488262910798122,0.696875,0.18933333333333338,0.5045172975910159,0.0,0.0,0.0,1.0,0
0.0,0.3759689922480619,0.4679012345679012,0.0,0.09900990099009901,0.7547169811320754,0.37089201877934275,0.625,0.23466666666666672,0.36618728491215335,0.0,0.0,0.0,1.0,0
0.4545454545454545,0.7028423772609819,0.5999999999999999,0.04965599760693988,0.19801980198019803,0.7295597484276731,0.6150234741784039,0.26875,0.7706666666666668,0.3794892229668537,0.0,0.0,0.0,1.0,1
0.1818181818181818,0.6020671834625322,0.7629629629629628,0.01525575830092731,0.14851485148514854,0.8427672955974844,0.22535211267605637,0.784375,0.19466666666666668,0.7006846585763449,1.0,0.0,0.0,0.0,0
0.8181818181818182,0.6963824289405682,0.6481481481481481,0.12144780137600956,0.1254125412541254,0.6540880503144656,0.5399061032863849,0.33125,0.5493333333333333,0.5173772867234195,0.0,1.0,0.0,0.0,1
0.2727272727272727,0.6795865633074936,0.7506172839506173,0.0,0.132013201320132,0.9245283018867926,0.45070422535211263,0.7406250000000001,0.28800000000000003,0.7049302662561129,1.0,0.0,0.0,0.0,0
0.36363636363636365,0.8578811369509044,0.8222222222222222,0.01615315584804068,0.264026402640264,0.8427672955974844,0.431924882629108,0.83125,0.2586666666666666,0.7976743343597175,1.0,0.0,0.0,0.0,0
0.4545454545454545,0.7428940568475452,0.6604938271604939,0.03589590188453485,0.2145214521452145,0.7106918238993712,0.6150234741784039,0.478125,0.5920000000000001,0.5359608766527802,0.0,0.0,0.0,1.0,0
0.09090909090909091,0.4315245478036176,0.6185185185185185,0.0,0.18151815181518152,0.41509433962264153,0.19248826291079812,0.696875,0.2133333333333334,0.5188915051621084,0.0,1.0,0.0,0.0,0
0.4545454545454545,0.7829457364341085,0.6814814814814816,0.5527968890218367,0.19801980198019803,0.8993710691823901,0.8450704225352114,0.0125,0.9893333333333335,0.1875602245969933,0.0,0.0,1.0,0.0,0
0.7272727272727273,0.7958656330749355,0.7555555555555555,0.20400837571043973,0.0,0.5911949685534591,0.6713615023474179,0.4624999999999999,0.4933333333333334,0.4397754030067016,0.0,1.0,0.0,0.0,2
0.4545454545454545,0.7906976744186046,0.6222222222222222,0.07777445408315883,0.14851485148514854,0.9245283018867926,0.7139824453970199,0.47187500000000004,0.5893333333333334,0.5282666183662379,1.0,0.0,0.0,0.0,1
0.1818181818181818,0.5839793281653747,0.6444444444444444,0.0508525276697577,0.11551155115511552,0.9056603773584905,0.4225352112676056,0.55,0.3946666666666667,0.5278101793153414,1.0,0.0,0.0,0.0,0
0.1818181818181818,0.6795865633074936,0.6493827160493826,0.0,0.16501650165016504,0.8490566037735848,0.44131455399061037,0.74375,0.22933333333333336,0.6707190726317696,1.0,0.0,0.0,0.0,1
0.8181818181818182,0.8217054263565892,0.8135802469135804,0.004187855219862399,0.20462046204620465,0.5660377358490566,0.5258215962441314,0.60625,0.31466666666666676,0.4841586669081688,0.0,1.0,0.0,0.0,0
0.09090909090909091,0.4160206718346252,0.6432098765432097,0.0,0.18151815181518152,0.3144654088050315,0.19248826291079812,0.671875,0.23466666666666672,0.5025321499728308,0.0,1.0,0.0,0.0,0
0.9090909090909091,0.41860465116279055,0.6037037037037039,0.0,0.09900990099009901,0.4088050314465409,0.34272300469483574,0.725,0.1653333333333333,0.45767071182756736,0.0,1.0,0.0,0.0,0
0.5454545454545454,0.8811369509043926,0.8148148148148149,0.0,0.264026402640264,0.5157232704402516,0.5211267605633803,0.7312500000000001,0.368,0.7170222785727222,0.0,1.0,0.0,0.0,1
0.2727272727272727,0.6330749354005167,0.7024691358024693,0.0676039485492073,0.066006600660066,0.5345911949685535,0.42723004694835687,0.5937500000000001,0.4053333333333333,0.5955297953269335,0.0,1.0,0.0,0.0,0
0.9090909090909091,0.5219638242894056,0.6037037037037039,0.0,0.132013201320132,0.6037735849056604,0.44131455399061037,0.696875,0.18933333333333338,0.43206665459155946,0.0,0.0,0.0,1.0,0
0.2727272727272727,0.5943152454780362,0.7012345679012348,0.07538139395752319,0.17444601603017446,0.830188679245283,0.6103286384976526,0.615625,0.3866666666666667,0.6110559681217169,0.0,0.0,1.0,0.0,0
0.9999999999999999,0.1576227390180878,0.33333333333333326,0.0,0.066006600660066,0.7735849056603773,0.15962441314554,0.590625,0.264,0.34465495381271505,1.0,0.0,0.0,0.0,0
0.9090909090909091,0.7648578811369507,0.767901234567901,0.0,0.14851485148514854,0.41509433962264153,0.47887323943661975,0.70625,0.18133333333333337,0.4465640282557507,0.0,1.0,0.0,0.0,0
0.0,0.16408268733850126,0.4061728395061729,0.0,0.11551155115511552,0.6981132075471698,0.2723004694835681,0.58125,0.27200000000000013,0.3413656946205397,0.0,0.0,0.0,1.0,0
0.4545454545454545,0.7571059431524548,0.6123456790123456,0.24229733772061024,0.16501650165016504,0.8867924528301886,0.8450704225352114,0.071875,0.9386666666666669,0.2323709472921572,0.0,0.0,0.0,1.0,1
0.1818181818181818,0.6537467700258397,0.7691358024691357,0.0,0.18151815181518152,0.5220125786163524,0.2582159624413146,0.703125,0.2877310924369748,0.6365803296504257,0.0,1.0,0.0,0.0,1
0.1818181818181818,0.6124031007751938,0.8530864197530863,0.028716721507627878,0.306930693069307,0.10062893081761015,0.187793427230047,0.83125,0.18400000000000002,0.7595145806919035,0.0,1.0,0.0,0.0,0
0.1818181818181818,0.5813953488372091,0.55679012345679,0.005982650314089141,0.16501650165016504,0.7232704402515723,0.6197183098591549,0.321875,0.5813333333333334,0.35285636660025355,0.0,0.0,0.0,1.0,1
0.9999999999999999,0.24806201550387594,0.2617283950617285,0.0,0.04950495049504951,0.660377358490566,0.3004694835680751,0.6125,0.2373333333333333,0.10479985509871395,0.0,1.0,0.0,0.0,0
0.7272727272727273,0.7906976744186046,0.654320987654321,0.12384086150164522,0.07260726072607261,0.9245283018867926,0.7746478873239436,0.084375,0.816,0.1777692922296685,1.0,0.0,0.0,0.0,0
0.8181818181818182,0.6304909560723513,0.6222222222222222,0.0,0.09900990099009901,0.8176100628930817,0.5586854460093897,0.66875,0.2693333333333333,0.5347437058503893,1.0,0.0,0.0,0.0,0
0.1818181818181818,0.5584860619128293,0.707654320987654,0.0,0.1883938393839384,0.48844183431213295,0.30826291079812207,0.6541596283783782,0.2877310924369748,0.5981712008694077,0.0,1.0,0.0,0.0,0
0.9090909090909091,0.6124031007751938,0.6074074074074074,0.016197991342348568,0.08580858085808582,0.9056603773584905,0.46478873239436624,0.5375,0.33333333333333337,0.3579568918674152,1.0,0.0,0.0,0.0,1
0.0,0.2067183462532299,0.3827160493827161,0.0,0.09900990099009901,0.8679245283018867,0.32863849765258224,0.621875,0.24533333333333338,0.38632856366600254,1.0,0.0,0.0,0.0,0
0.9090909090909091,0.7157622739018086,0.5691358024691358,0.0717918037690697,0.12290960639688132,0.6792452830188679,0.5539906103286384,0.45625000000000004,0.3946666666666666,0.29830827748596256,0.0,1.0,0.0,0.0,0
0.9090909090909091,0.5374677002583979,0.6753086419753085,0.0,0.14851485148514854,0.5283018867924528,0.41314553990610337,0.8718750000000001,0.040000000000000036,0.5447636297772142,0.0,1.0,0.0,0.0,0
0.5454545454545454,0.7674418604651163,0.5432098765432098,0.4516900987137302,0.09900990099009901,0.918238993710692,0.8732394366197184,0.0,0.9920000000000001,0.17431624705669255,0.0,0.0,0.0,1.0,0
0.0,0.31524547803617564,0.44938271604938274,0.0,0.04950495049504951,0.8867924528301886,0.4694835680751174,0.5625,0.29600000000000004,0.35155950009056325,1.0,0.0,0.0,0.0,0
0.36363636363636365,0.8372093023255812,0.7061728395061728,0.0,0.2145214521452145,0.8050314465408807,0.6854460093896714,0.7906249999999999,0.29333333333333333,0.7670204673066472,1.0,0.0,0.0,0.0,0
0.1818181818181818,0.5943152454780362,0.7975308641975309,0.012582458239526424,0.2145214521452145,0.8679245283018867,0.29107981220657275,0.7625,0.2133333333333334,0.6845426553160657,1.0,0.0,0.0,0.0,1
0.6363636363636364,0.8527131782945735,0.6283950617283951,0.03350284175889919,0.14851485148514854,0.8050314465408807,0.7089201877934271,0.45625000000000004,0.5546666666666668,0.510516210831371,0.0,0.0,0.0,1.0,1
0.8181818181818182,0.7157622739018087,0.6802469135802469,0.0,0.11479408810446264,0.761006289308176,0.8169014084507041,0.7125,0.224,0.5520231842057598,0.0,0.0,1.0,0.0,1
0.5454545454545454,0.8139534883720928,0.6938271604938273,0.025127131319174396,0.1672667266726673,0.660377358490566,0.47887323943661975,0.5625,0.512,0.5933490309726499,0.0,0.0,1.0,0.0,0
0.0,0.4728682170542635,0.5987654320987654,0.0,0.14851485148514854,0.5534591194968553,0.323943661971831,0.540625,0.30666666666666675,0.3261945299764535,0.0,1.0,0.0,0.0,0
0.4545454545454545,0.8217054263565892,0.7617283950617284,0.04008375710439724,0.17491749174917492,0.6352201257861637,0.5915492957746479,0.590625,0.4960000000000001,0.618243071907263,0.0,1.0,0.0,0.0,0
0.6363636363636364,0.8604651162790696,0.7790123456790123,0.08794495961711038,0.21122112211221122,0.6352201257861637,0.7323943661971831,0.540625,0.4826666666666667,0.6685962687918854,0.0,1.0,0.0,0.0,0
0.6363636363636364,0.8242894056847544,0.7296296296296296,0.25964702363146874,0.0,0.6226415094339622,0.7934272300469484,0.346875,0.648,0.42669081688099963,0.0,1.0,0.0,0.0,1
0.4545454545454545,0.7777777777777778,0.711111111111111,0.09572240502542625,0.16501650165016504,0.9245283018867926,0.8309859154929579,0.5375000000000001,0.5333333333333333,0.5773084586125701,1.0,0.0,0.0,0.0,1
0.5454545454545454,0.7881136950904392,0.7308641975308641,0.14478013760095723,0.18151815181518152,0.6855345911949685,0.6056338028169014,0.36875,0.6773333333333335,0.4475493570005433,0.0,1.0,0.0,0.0,1
0.2727272727272727,0.6098191214470283,0.6925925925925924,0.10888423571642239,0.2706270627062706,0.6163522012578618,0.6150234741784039,0.63125,0.3733333333333333,0.6237783010324217,0.0,1.0,0.0,0.0,0
0.9090909090909091,0.63953488372093,0.6814814814814816,0.0,0.132013201320132,0.5723270440251572,0.483568075117371,0.6375,0.24000000000000007,0.4057888063756564,0.0,1.0,0.0,0.0,0
0.0,0.22739018087855292,0.4370370370370371,0.0,0.08250825082508252,0.7547169811320754,0.5492957746478874,0.65,0.2213333333333334,0.40279659481977903,1.0,0.0,0.0,0.0,0
0.2727272727272727,0.5284237726098191,0.4999999999999999,0.07119353873766078,0.17444601603017446,0.7861635220125788,0.7230046948356806,0.34062499999999996,0.6213333333333334,0.40411519652236905,0.0,0.0,1.0,0.0,1
0.1818181818181818,0.5736434108527132,0.674074074074074,0.0,0.29702970297029707,0.4716981132075472,0.30516431924882625,0.8125,0.16266666666666665,0.7124651331280564,0.0,0.0,0.0,1.0,0
0.7272727272727273,0.7364341085271316,0.5802469135802468,0.46963804965599765,0.11551155115511552,0.9119496855345911,0.8215962441314554,0.040625,0.8533333333333333,0.14103242166274219,0.0,0.0,0.0,1.0,1
0.36363636363636365,0.6718346253229973,0.6728395061728394,0.0,0.19306930693069307,0.7924528301886792,0.6760563380281691,0.58125,0.4800000000000001,0.34779931171889145,0.0,0.0,1.0,0.0,0
0.5454545454545454,0.7777777777777778,0.5358024691358025,0.1776847143284475,0.07260726072607261,0.9496855345911949,0.9436619718309859,0.015625,0.9706666666666669,0.1838072812896214,1.0,0.0,0.0,0.0,1
0.5454545454545454,0.7726098191214469,0.6222222222222222,0.4989530361950344,0.0,0.8930817610062892,0.7934272300469484,0.071875,0.9306666666666669,0.22687194348849835,0.0,1.0,0.0,0.0,1
0.7272727272727273,0.8139534883720932,0.6864197530864196,0.01555489081663177,0.10231023102310233,0.9245283018867926,0.7136150234741784,0.375,0.568,0.3843144357906175,1.0,0.0,0.0,0.0,1
0.6363636363636364,0.7906976744186046,0.6666666666666665,0.0634160933293449,0.1353135313531353,0.8679245283018867,0.7370892018779341,0.15625,0.8106666666666668,0.28202137293968466,0.0,1.0,0.0,0.0,1
0.2727272727272727,0.38242894056847543,0.45679012345679015,0.0,0.066006600660066,0.8553459119496855,0.42723004694835687,0.4375,0.4,0.2703113177322948,1.0,0.0,0.0,0.0,0
0.09090909090909091,0.5529715762273901,0.5543209876543209,0.006957470394678961,0.08250825082508252,0.9056603773584905,0.45539906103286387,0.375,0.4880000000000001,0.3186451729759101,1.0,0.0,0.0,0.0,1
0.6363636363636364,0.8139534883720928,0.6864197530864196,0.13819922225545916,0.18481848184818486,0.8993710691823901,0.6197183098591549,0.546875,0.46933333333333327,0.5808368049266437,1.0,0.0,0.0,0.0,1
0.09090909090909091,0.4728682170542635,0.4765432098765432,0.17588991923422073,0.12871287128712872,0.8993710691823901,0.5539906103286384,0.35625,0.504,0.2960695526172794,0.0,1.0,0.0,0.0,0
0.4545454545454545,0.7829457364341085,0.5901234567901235,0.08615016452288364,0.11551155115511552,0.8238993710691825,0.7840375586854461,0.25625,0.7733333333333333,0.3671218982068465,1.0,0.0,0.0,0.0,1
0.4545454545454545,0.7571059431524548,0.6777777777777778,0.0,0.19801980198019803,0.8930817610062892,0.7605633802816901,0.53125,0.5466666666666667,0.3531968846223509,0.0,0.0,1.0,0.0,2
0.8181818181818182,0.8113695090439276,0.7604938271604937,0.06221956326652708,0.19471947194719472,0.7421383647798742,0.6103286384976526,0.446875,0.45066666666666677,0.3775185654772685,0.0,1.0,0.0,0.0,0
0.9999999999999999,0.4108527131782945,0.4024691358024691,0.12862698175291654,0.08250825082508252,0.8679245283018867,0.6525821596244131,0.18125,0.6133333333333333,0.11329763839884074,1.0,0.0,0.0,0.0,0
0.5454545454545454,0.8062015503875969,0.691358024691358,0.009572240502542627,0.08250825082508252,0.8679245283018867,0.7652582159624414,0.44062500000000004,0.6080000000000001,0.5010831371128418,1.0,0.0,0.0,0.0,1
0.9999999999999999,0.37726098191214463,0.5444444444444443,0.0,0.11551155115511552,0.6226415094339622,0.34272300469483574,0.646875,0.208,0.36250679224778115,0.0,1.0,0.0,0.0,0
0.1818181818181818,0.5012919896640825,0.5679012345679013,0.0,0.132013201320132,0.5786163522012581,0.4084507042253521,0.64375,0.30666666666666675,0.588784640463684,0.0,0.0,0.0,1.0,1
0.0,0.19638242894056843,0.4839506172839507,0.0,0.08250825082508252,0.8742138364779873,0.34151017214397505,0.609375,0.256,0.3790038036587573,1.0,0.0,0.0,0.0,0
0.0,0.297157622739018,0.4049382716049382,0.0,0.11551155115511552,0.6477987421383647,0.31924882629107976,0.703125,0.168,0.41956891867415314,0.0,1.0,0.0,0.0,0
0.0,0.22480620155038758,0.4419753086419752,0.0,0.08250825082508252,0.8113207547169811,0.460093896713615,0.603125,0.2533333333333333,0.3537764897663467,0.0,0.0,0.0,1.0,0
0.5454545454545454,0.7545219638242894,0.7604938271604937,0.10649117559078672,0.2508250825082508,0.7295597484276731,0.5727699530516432,0.75,0.33599999999999997,0.7321065024452091,0.0,1.0,0.0,0.0,1
0.09090909090909091,0.4315245478036176,0.6654320987654321,0.0,0.18151815181518152,0.5345911949685535,0.2300469483568075,0.815625,0.12799999999999997,0.6377902553885164,0.0,1.0,0.0,0.0,0
0.36363636363636365,0.7183462532299743,0.7246913580246912,0.13221657194137004,0.2508250825082508,0.660377358490566,0.5586854460093897,0.59375,0.4693333333333335,0.6168954899474732,0.0,1.0,0.0,0.0,0
0.7272727272727273,0.8191214470284237,0.711111111111111,0.04845946754412204,0.1188118811881188,0.9245283018867926,0.6572769953051644,0.4375,0.5146666666666668,0.4287266799492845,1.0,0.0,0.0,0.0,0
0.6363636363636364,0.8449612403100776,0.7592592592592593,0.1241399940173497,0.264026402640264,0.6477987421383647,0.5539906103286384,0.540625,0.4826666666666667,0.5746205397572903,0.0,0.0,0.0,1.0,1
0.0,0.34366925064599474,0.49876543209876545,0.0,0.09900990099009901,0.6289308176100629,0.32863849765258224,0.625,0.27877419354838684,0.3746422749501901,0.0,1.0,0.0,0.0,0
0.0,0.2170542635658915,0.40987654320987665,0.0,0.08250825082508252,0.8679245283018867,0.33333333333333326,0.6375,0.232,0.3954718348125339,1.0,0.0,0.0,0.0,0
0.09090909090909091,0.16279069767441853,0.4222222222222223,0.0,0.08250825082508252,0.7295597484276731,0.164319248826291,0.7125,0.20000000000000004,0.5436044194892229,1.0,0.0,0.0,0.0,0
0.09090909090909091,0.4431524547803616,0.671604938271605,0.0,0.14851485148514854,0.4088050314465409,0.10328638497652587,0.6781250000000001,0.2293333333333333,0.5066328563666002,0.0,1.0,0.0,0.0,0
0.9090909090909091,0.33204134366925053,0.5160493827160493,0.0,0.09900990099009901,0.5849056603773585,0.2535211267605634,0.70625,0.18133333333333337,0.4375511682666182,0.0,0.0,0.0,1.0,0
0.4545454545454545,0.7622739018087854,0.6567901234567901,0.0717918037690697,0.066006600660066,0.830188679245283,0.7230046948356806,0.2625,0.7680000000000001,0.37179496468031137,1.0,0.0,0.0,0.0,1
0.7272727272727273,0.7932816537467698,0.6271604938271604,0.12384086150164522,0.08250825082508252,0.8616352201257863,0.8215962441314554,0.21250000000000002,0.7066666666666666,0.26882811084948377,1.0,0.0,0.0,0.0,0
0.0,0.3927648578811369,0.4506172839506173,0.0,0.09900990099009901,0.7547169811320754,0.483568075117371,0.22499999999999998,0.5893333333333334,0.17635935518927723,0.0,1.0,0.0,0.0,0
0.8181818181818182,0.7803617571059431,0.6925925925925926,0.0,0.16501650165016504,0.7295597484276731,0.6619718309859156,0.640625,0.2853333333333333,0.5040898387973192,0.0,0.0,1.0,0.0,0
0.1818181818181818,0.43540051679586556,0.6283950617283951,0.0,0.18151815181518152,0.5911949685534591,0.2863849765258216,0.634375,0.3413333333333334,0.5819018293787355,0.0,0.0,0.0,1.0,0
0.4545454545454545,0.8268733850129198,0.6666666666666665,0.023332336224947653,0.16171617161716173,0.9245283018867926,0.7374566238007757,0.384375,0.664,0.4628654229306284,1.0,0.0,0.0,0.0,1
0.4545454545454545,0.8204134366925063,0.6876543209876544,0.0,0.23102310231023104,0.5911949685534591,0.5633802816901409,0.7593749999999999,0.352,0.746147437058504,0.0,0.0,0.0,1.0,0
0.2727272727272727,0.834625322997416,0.882716049382716,0.047873412003150054,0.2673267326732673,0.4779874213836478,0.43661971830985913,0.7562500000000001,0.44328602150537644,0.7248904184024633,0.0,1.0,0.0,0.0,0
0.0,0.32299741602067167,0.6012345679012345,0.0,0.132013201320132,0.59748427672956,0.295774647887324,0.73125,0.144,0.4357471472559318,0.0,1.0,0.0,0.0,0
0.1818181818181818,0.6382428940568474,0.7765432098765432,0.0,0.18151815181518152,0.5534591194968553,0.460093896713615,0.546875,0.3893333333333333,0.5214852381814887,0.0,1.0,0.0,0.0,0
0.2727272727272727,0.6511627906976741,0.6320987654320989,0.10230332037092432,0.15181518151815182,0.9433962264150945,0.6572769953051644,0.525,0.4720000000000001,0.5432494113385254,1.0,0.0,0.0,0.0,0
