Month,Max Temp. (degree Celcius)0,Max Temp. (degree Celcius)1,Max Temp. (degree Celcius)2,Max Temp. (degree Celcius)3,Max Temp. (degree Celcius)4,Max Temp. (degree Celcius)5,Max Temp. (degree Celcius)6,Min Temp. (degree Celcius)0,Min Temp. (degree Celcius)1,Min Temp. (degree Celcius)2,Min Temp. (degree Celcius)3,Min Temp. (degree Celcius)4,Min Temp. (degree Celcius)5,Min Temp. (degree Celcius)6,Rainfall (mm)0,Rainfall (mm)1,Rainfall (mm)2,Rainfall (mm)3,Rainfall (mm)4,Rainfall (mm)5,Rainfall (mm)6,Actual Evaporation (mm)0,Actual Evaporation (mm)1,Actual Evaporation (mm)2,Actual Evaporation (mm)3,Actual Evaporation (mm)4,Actual Evaporation (mm)5,Actual Evaporation (mm)6,"Relative Humidity (morning, %)0","Relative Humidity (morning, %)1","Relative Humidity (morning, %)2","Relative Humidity (morning, %)3","Relative Humidity (morning, %)4","Relative Humidity (morning, %)5","Relative Humidity (morning, %)6","Relative Humidity (afternoon, %)0","Relative Humidity (afternoon, %)1","Relative Humidity (afternoon, %)2","Relative Humidity (afternoon, %)3","Relative Humidity (afternoon, %)4","Relative Humidity (afternoon, %)5","Relative Humidity (afternoon, %)6",Sunshine (hour/day)0,Sunshine (hour/day)1,Sunshine (hour/day)2,Sunshine (hour/day)3,Sunshine (hour/day)4,Sunshine (hour/day)5,Sunshine (hour/day)6,Cloudy (hour/day)0,Cloudy (hour/day)1,Cloudy (hour/day)2,Cloudy (hour/day)3,Cloudy (hour/day)4,Cloudy (hour/day)5,Cloudy (hour/day)6,Solar Radiation (cal/cm^2/day)0,Solar Radiation (cal/cm^2/day)1,Solar Radiation (cal/cm^2/day)2,Solar Radiation (cal/cm^2/day)3,Solar Radiation (cal/cm^2/day)4,Solar Radiation (cal/cm^2/day)5,Solar Radiation (cal/cm^2/day)6,Station_Barisal,Station_Gazipur,Station_Habiganj,Station_Rangpur,Rainfall (mm)
0.0,0.2931596091205211,0.43189368770764114,0.4495114006514658,0.5017064846416383,0.49511400651465787,0.4651162790697674,0.48859934853420184,0.27330173775671407,0.24657534246575344,0.26027397260273966,0.3364928909952607,0.39020537124802523,0.3706293706293706,0.363013698630137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627452,0.09803921568627452,0.09950248756218905,0.04901960784313726,0.09950248756218905,0.04975124378109452,0.04901960784313726,0.93,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.9400000000000001,0.74,0.52,0.4567901234567901,0.54,0.5700000000000001,0.5357142857142857,0.84,0.4732142857142857,0.5357142857142857,0.4732142857142857,0.5357142857142857,0.4732142857142857,0.3839285714285714,0.0,0.3970588235294118,0.31007751937984496,0.3970588235294118,0.3455882352941177,0.3970588235294118,0.4705882352941177,0.7751937984496123,0.23320634717375763,0.2514859514891528,0.29619690439402563,0.2514859514891528,0.23320634717375763,0.2071048222727321,0.09486613097715317,0.0,0.0,0.0,1.0,0.0
0.36363636363636365,0.7166123778501627,0.787375415282392,0.6221498371335504,0.6791808873720135,0.6775244299674266,0.6976744186046511,0.7459283387622149,0.7598736176935228,0.6712328767123287,0.6917808219178082,0.6966824644549762,0.6745655608214849,0.7447552447552447,0.8082191780821917,0.0,0.0,0.0,0.19622641509433963,0.10022026431718062,0.0,0.0,0.2450980392156863,0.2450980392156863,0.14925373134328357,0.19607843137254904,0.1990049751243781,0.24875621890547261,0.1470588235294118,0.84,0.91,0.8300000000000001,0.91,0.8300000000000001,0.87,0.87,0.64,0.76,0.7407407407407407,0.72,0.73,0.6904761904761905,0.8,0.5357142857142857,0.625,0.17857142857142858,0.5357142857142857,0.625,0.5357142857142857,0.0,0.5367647058823529,0.43410852713178294,0.8308823529411765,0.5367647058823529,0.4632352941176471,0.5367647058823529,0.9767441860465117,0.38133196743178494,0.41594903479847617,0.3084492152557534,0.38133196743178494,0.41594903479847617,0.38133196743178494,0.17361889212579099,0.0,0.0,0.0,1.0,0.0
0.36363636363636365,0.6938110749185666,0.6677740863787376,0.5928338762214982,0.658703071672355,0.6221498371335504,0.7076411960132889,0.765472312703583,0.7187993680884674,0.7123287671232875,0.7054794520547945,0.7472353870458135,0.7598736176935228,0.7447552447552447,0.7945205479452054,0.27533039647577096,0.21962264150943397,0.07320754716981132,0.017358490566037735,0.11674008810572688,0.004528301886792453,0.010566037735849056,0.2450980392156863,0.303921568627451,0.21890547263681592,0.0,0.0,0.0,0.0,0.8300000000000001,0.9500000000000001,1.0,1.0,0.9500000000000001,0.87,0.76,0.73,0.76,0.8888888888888888,0.87,0.91,0.7142857142857142,0.7000000000000001,0.4642857142857143,0.3928571428571429,0.10714285714285714,0.0,0.0,0.4017857142857143,0.5714285714285715,0.5955882352941176,0.6356589147286822,0.8897058823529412,0.9779411764705883,0.9779411764705883,0.6470588235294118,0.48062015503875977,0.3528187726094055,0.32519127957230204,0.27261391667344337,0.17319204789192302,0.17319204789192302,0.3286380467607858,0.3942760188238307,0.0,1.0,0.0,0.0,0.0
0.8181818181818182,0.7166123778501627,0.7209302325581395,0.7459283387622149,0.7883959044368603,0.7394136807817588,0.7541528239202657,0.7459283387622149,0.791469194312796,0.8527397260273972,0.7808219178082191,0.8230647709320694,0.791469194312796,0.7447552447552447,0.7157534246575342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470588235294118,0.1470588235294118,0.1990049751243781,0.1470588235294118,0.1990049751243781,0.14925373134328357,0.19607843137254904,0.87,0.87,0.87,0.8300000000000001,0.75,0.76,0.91,0.67,0.7000000000000001,0.5925925925925926,0.67,0.63,0.5,0.73,0.5625,0.625,0.6517857142857143,0.6517857142857143,0.6517857142857143,0.625,0.625,0.4338235294117647,0.3488372093023256,0.3602941176470589,0.3602941176470589,0.3088235294117647,0.33088235294117646,0.29457364341085274,0.3474191930509759,0.3699779108108973,0.4821907782385948,0.3796459327080065,0.3493399921033816,0.3401628410752206,0.3401628410752206,0.0,0.0,0.0,1.0,0.0
0.4545454545454545,0.7003257328990227,0.7076411960132889,0.6351791530944624,0.6177474402730376,0.7328990228013028,0.7807308970099667,0.7133550488599347,0.7851500789889414,0.7671232876712328,0.8493150684931505,0.8041074249605055,0.8357030015797787,0.8391608391608391,0.8561643835616438,0.0,0.0,0.09811320754716982,0.0,0.04405286343612335,0.013584905660377358,0.25735849056603777,0.09803921568627452,0.1470588235294118,0.14925373134328357,0.1470588235294118,0.14925373134328357,0.1791044776119403,0.0,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.92,0.8,0.7530864197530864,0.7907826086956522,0.96,0.7738095238095237,0.92,0.0,0.5982142857142857,0.10714285714285714,0.6428571428571429,0.3482142857142857,0.44642857142857145,0.09821428571428573,0.9926470588235294,0.4728682170542635,0.9044117647058825,0.4632352941176471,0.7058823529411765,0.625,0.9069767441860466,0.1753262690612628,0.4057901420324188,0.2751077498576889,0.42299196465729744,0.3094727406601146,0.34731248199250886,0.2131660103936571,1.0,0.0,0.0,0.0,1.8
0.0,0.5765472312703582,0.6212624584717606,0.6188925081433223,0.665529010238908,0.6351791530944624,0.6644518272425248,0.6547231270358306,0.4597156398104265,0.4383561643835616,0.36986301369863017,0.4060031595576619,0.4186413902053712,0.3776223776223776,0.4657534246575342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09803921568627452,0.1470588235294118,0.09950248756218905,0.1470588235294118,0.09950248756218905,0.09950248756218905,0.1470588235294118,0.8300000000000001,0.74,0.8300000000000001,0.79,0.79,0.71,0.79,0.54,0.53,0.4197530864197531,0.44,0.51,0.33333333333333326,0.47000000000000003,0.7053571428571429,0.6607142857142858,0.7321428571428571,0.6964285714285714,0.6517857142857143,0.7053571428571429,0.6428571428571429,0.20588235294117646,0.20155038759689925,0.18382352941176472,0.21323529411764705,0.25,0.20588235294117646,0.21705426356589147,0.3056844980845365,0.29245232683462985,0.39833563741834055,0.30303806383455517,0.28980589258464856,0.3057058402962299,0.2871594583346672,0.0,1.0,0.0,0.0,0.0
0.36363636363636365,0.8469055374592833,0.8637873754152823,0.7459283387622149,0.7747440273037545,0.7003257328990227,0.5548172757475082,0.7394136807817588,0.7472353870458135,0.6712328767123287,0.7260273972602739,0.7156398104265402,0.6840442338072669,0.7552447552447552,0.7157534246575342,0.0,0.07773584905660377,0.13735849056603774,0.059622641509433964,0.0,0.4550943396226415,0.02943396226415094,0.1911764705882353,0.1911764705882353,0.19402985074626863,0.1911764705882353,0.19402985074626863,0.19402985074626863,0.1911764705882353,0.88,0.91,0.87,0.8300000000000001,0.87,0.91,0.87,0.6900000000000001,0.7000000000000001,0.654320987654321,0.78,0.74,0.7619047619047619,0.77,0.44642857142857145,0.7142857142857143,0.7142857142857143,0.44642857142857145,0.4910714285714286,0.0,0.17857142857142858,0.6102941176470589,0.35658914728682173,0.3897058823529412,0.6102941176470589,0.5735294117647058,0.9779411764705883,0.8217054263565892,0.34632006914876584,0.45006456019037255,0.571629936840964,0.34632006914876584,0.36360726062041804,0.17340547000885703,0.24256490700131259,0.0,0.0,1.0,0.0,0.0
0.0,0.5570032573289901,0.601328903654485,0.5830618892508141,0.6177474402730376,0.5570032573289901,0.5647840531561461,0.5114006514657979,0.5071090047393364,0.4999999999999999,0.48630136986301364,0.5513428120063191,0.5576619273301737,0.46153846153846145,0.45205479452054786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04901960784313726,0.09803921568627452,0.04975124378109452,0.04901960784313726,0.04975124378109452,0.09950248756218905,0.09803921568627452,0.8,0.79,0.89,0.9,0.9,0.9,0.9400000000000001,0.63,0.6,0.5555555555555556,0.66,0.66,0.4642857142857143,0.73,0.3392857142857143,0.375,0.4821428571428572,0.30357142857142855,0.21428571428571427,0.5535714285714286,0.5714285714285715,0.5,0.4418604651162791,0.3823529411764706,0.5294117647058824,0.6029411764705882,0.3235294117647059,0.2713178294573644,0.1879822005954477,0.19818377778489185,0.29061288661191076,0.17776995230015688,0.15225533822069984,0.24922367704965268,0.2543244656443747,0.0,1.0,0.0,0.0,0.0
0.6363636363636364,0.7394136807817588,0.830564784053156,0.8371335504885993,0.8873720136518772,0.781758957654723,0.787375415282392,0.781758957654723,0.8420221169036334,0.8116438356164383,0.9212328767123287,0.8641390205371247,0.8546603475513427,0.804195804195804,0.8767123287671232,0.0,0.2,0.0,0.03207547169811321,0.0,0.15660377358490565,0.0,0.2450980392156863,0.3921568627450981,0.24875621890547261,0.2941176470588236,0.29850746268656714,0.34825870646766166,0.19607843137254904,0.84,0.84,0.74,0.84,0.8,0.8,0.84,0.68,0.65,0.6419753086419753,0.65,0.67,0.6071428571428571,0.74,0.625,0.6517857142857143,0.44642857142857145,0.44642857142857145,0.7410714285714286,0.625,0.4732142857142857,0.4338235294117647,0.3798449612403101,0.5808823529411765,0.5808823529411765,0.338235294117647,0.4338235294117647,0.5348837209302325,0.4143483689214713,0.4248380659687763,0.43743731533436336,0.34440994120220675,0.45980727982840863,0.4143483689214713,0.3548996382495118,0.0,0.0,0.0,1.0,20.7
0.1818181818181818,0.49185667752442996,0.5083056478405316,0.517915309446254,0.5699658703071673,0.4527687296416937,0.601328903654485,0.5895765472312703,0.532385466034755,0.3835616438356164,0.3561643835616438,0.4123222748815165,0.5766192733017376,0.6223776223776223,0.6301369863013698,0.0,0.0,0.0,0.0,0.07433920704845816,0.0,0.0,0.1470588235294118,0.19607843137254904,0.1990049751243781,0.09803921568627452,0.09950248756218905,0.04975124378109452,0.19607843137254904,0.88,0.87,0.93,0.89,0.84,0.9,0.9,0.5,0.3,0.16049382716049382,0.43,0.71,0.7857142857142857,0.53,0.8392857142857143,0.8660714285714285,0.8214285714285714,0.3392857142857143,0.35714285714285715,0.5714285714285715,0.7589285714285714,0.18382352941176472,0.11627906976744186,0.1985294117647059,0.5955882352941176,0.5808823529411765,0.40441176470588236,0.20930232558139533,0.4681947690239139,0.47837500400166466,0.5860236914152502,0.27807834725912645,0.28486517057762695,0.3663497348230197,0.4376327218789683,1.0,0.0,0.0,0.0,0.0
0.8181818181818182,0.781758957654723,0.8073089700996676,0.7491856677524429,0.8191126279863481,0.785016286644951,0.830564784053156,0.8175895765472312,0.829383886255924,0.821917808219178,0.8356164383561643,0.8420221169036334,0.8546603475513427,0.8321678321678321,0.8287671232876712,0.0,0.028679245283018868,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.27450980392156865,0.09950248756218905,0.1470588235294118,0.14925373134328357,0.09950248756218905,0.09803921568627452,0.73,0.6900000000000001,0.87,0.87,0.8300000000000001,0.8,0.84,0.67,0.64,0.7160493827160495,0.74,0.71,0.5833333333333333,0.62,0.5625,0.3392857142857143,0.11607142857142858,0.29464285714285715,0.42857142857142855,0.4732142857142857,0.4821428571428572,0.4338235294117647,0.5968992248062016,0.8014705882352942,0.6544117647058824,0.5441176470588236,0.5073529411764707,0.4728682170542635,0.3492866365741482,0.26830361430355026,0.5693800655986555,0.0013445593366840647,0.3007010916541281,0.31688915922357036,0.32013317540096675,0.0,1.0,0.0,0.0,5.2
0.5454545454545454,0.7133550488599347,0.7076411960132889,0.6742671009771986,0.7133105802047781,0.7328990228013028,0.7009966777408638,0.6872964169381106,0.8357030015797787,0.8082191780821917,0.8082191780821917,0.8546603475513427,0.848341232227488,0.8321678321678321,0.8287671232876712,0.009911894273127754,0.006037735849056604,0.003018867924528302,0.017358490566037735,0.029735682819383262,0.004528301886792453,0.0,0.18627450980392157,0.17647058823529416,0.18905472636815918,0.17647058823529416,0.21890547263681592,0.208955223880597,0.1470588235294118,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.7907826086956522,0.92,0.8024691358024691,0.8,0.84,0.857142857142857,0.77,0.6607142857142858,0.5625,0.5,0.4732142857142857,0.5446428571428571,0.44642857142857145,0.5625,0.4485294117647059,0.6401537359129695,0.5808823529411765,0.6029411764705882,0.5441176470588236,0.625,0.5038759689922481,0.4298641568225715,0.3920244154901772,0.4673362066628717,0.35763144134626673,0.3851522233249031,0.34731248199250886,0.3920244154901772,1.0,0.0,0.0,0.0,3.0
0.8181818181818182,0.7003257328990227,0.7342192691029901,0.7524429967426709,0.7474402730375427,0.7263843648208468,0.7674418604651163,0.7133550488599347,0.7156398104265402,0.6917808219178082,0.6986301369863013,0.7535545023696681,0.7598736176935228,0.7622377622377622,0.7739726027397259,0.0,0.0,0.06792452830188679,0.0,0.0,0.0,0.0,0.1470588235294118,0.1470588235294118,0.14925373134328357,0.09803921568627452,0.09950248756218905,0.09950248756218905,0.1470588235294118,0.9,0.8,0.91,0.9,0.91,0.91,0.81,0.59,0.6,0.4938271604938271,0.96,0.6,0.5357142857142857,0.64,0.7053571428571429,0.8750000000000001,0.4910714285714286,0.6696428571428572,0.6160714285714286,0.6875,0.6517857142857143,0.2720588235294118,0.08527131782945736,0.4485294117647059,0.3014705882352941,0.3455882352941177,0.2867647058823529,0.27906976744186046,0.3754521881102539,0.4344740745483454,0.3821934889268385,0.36303102090469636,0.34439927009636007,0.3692416045074751,0.35682043730191754,1.0,0.0,0.0,0.0,0.0
