Month,Avg Max Temp. (degree Celcius),Avg Min Temp. (degree Celcius),Avg Rainfall (mm),Avg Actual Evaporation (mm),"Avg Relative Humidity (morning, %)","Avg Relative Humidity (afternoon, %)",Avg Sunshine (hour/day),Avg Cloudy (hour/day),Avg Solar Radiation (cal/cm^2/day),AVE_WL(m)
0.2727272727272727,0.8597122302158275,0.8006644518272426,0.0,0.20833333333333334,0.776,0.31707317073170727,0.9017543859649123,0.14199395770392745,0.8899156812070902,1
0.4545454545454545,0.6007194244604317,0.867109634551495,0.11965300628178284,0.8177083333333334,0.784,0.726829268292683,0.2701754385964912,0.767371601208459,0.41384951401397485,2
0.09090909090909091,0.7266187050359714,0.627906976744186,0.0,0.1388888888888889,0.8399999999999996,0.29268292682926833,0.8666666666666666,0.04531722054380663,0.6873678439971808,0
0.2727272727272727,0.8758992805755397,0.7508305647840532,0.0,0.2604166666666667,0.72,0.25853658536585367,0.9929824561403507,0.0634441087613293,0.9630963879534636,0
0.9090909090909091,0.4388489208633093,0.33222591362126247,0.04293149865390368,0.052083333333333336,0.8560000000000001,0.3902439024390244,0.6666666666666665,0.11178247734138977,0.45754277051191694,1
0.1818181818181818,0.7949640287769786,0.591362126245847,0.0,0.1388888888888889,0.8399999999999996,0.30225140712945586,0.8035087719298244,0.16314199395770393,0.7675968708939184,1
0.0,0.13309352517985618,0.0,0.0,0.06944444444444445,0.8240000000000001,0.29268292682926833,0.6456140350877192,0.19939577039274922,0.4179740865464102,0
0.5454545454545454,0.7841726618705036,0.9102990033222591,0.20640143583607537,0.12152777777777779,0.8,0.6780487804878049,0.24561403508771926,0.7794561933534744,0.3898330157238451,2
0.5454545454545454,0.6151079136690647,0.8903654485049834,0.15854023332336226,0.052083333333333336,0.7919999999999996,0.9170731707317074,0.045614035087719294,0.9516616314199394,0.23012330209448217,2
0.6363636363636364,0.6294964028776977,0.8870431893687709,0.08674842955429254,0.10416666666666667,0.784,0.7853658536585367,0.38245614035087705,0.6072507552870089,0.4953054707146648,2
0.6363636363636364,0.44244604316546776,0.857142857142857,0.3948549207298833,0.052083333333333336,0.784,0.8000000000000002,0.028070175438596485,0.9123867069486403,0.2056717223135892,2
0.5454545454545454,0.7230215827338133,0.9102990033222591,0.0,0.1388888888888889,0.9359999999999997,0.7756097560975611,0.5157894736842104,0.5468277945619334,0.6055812253635104,2
0.7272727272727273,0.6762589928057552,0.9136212624584719,0.022135806162129824,0.059027777777777776,0.9040000000000001,0.7560975609756099,0.05964912280701754,0.8308157099697885,0.1737819608252626,2
0.5454545454545454,0.4532374100719425,0.8438538205980066,0.2201615315584804,0.09722222222222221,0.9680000000000002,0.9804878048780489,0.05964912280701753,0.9395770392749244,0.24133100129654284,2
0.6363636363636364,0.7733812949640286,0.9069767441860463,0.005982650314089141,0.17361111111111113,0.7919999999999996,0.6536585365853659,0.7403508771929822,0.2990936555891237,0.7878020553249624,2
0.2727272727272727,0.8597122302158275,0.8205980066445184,0.09220759796589889,0.16666666666666666,0.8320000000000001,0.580487804878049,0.6807017543859647,0.3323262839879153,0.712585167201817,1
0.9090909090909091,0.5971223021582734,0.6411960132890364,0.0,0.06944444444444445,0.8399999999999996,0.4390243902439025,0.6982456140350876,0.11178247734138977,0.47788037791178284,0
0.6363636363636364,0.6151079136690649,0.8538205980066444,0.0670056835177984,0.12847222222222224,0.9040000000000001,0.9609756097560976,0.12280701754385963,0.8308157099697885,0.28309882440981193,2
0.8181818181818182,0.8201438848920861,0.8205980066445184,0.0,0.1388888888888889,0.9040000000000001,0.5414634146341464,0.8421052631578946,0.06283987915407854,0.6950561839872609,2
0.7272727272727273,0.6726618705035972,0.9235880398671095,0.02991325157044571,0.17361111111111113,0.9040000000000001,0.8048780487804877,0.35438596491228064,0.5770392749244713,0.39784407845389447,1
0.7272727272727273,0.8992805755395683,0.9269102990033222,0.0,0.15625,0.8720000000000001,0.48292682926829267,0.9087719298245612,0.0996978851963746,0.8192932536264043,2
0.09090909090909091,0.3597122302158273,0.15614617940199343,0.0,0.08680555555555557,0.5840000000000001,0.2829268292682927,0.7122807017543857,0.1782477341389728,0.5772922268340861,0
0.2727272727272727,0.6942446043165469,0.7408637873754151,0.3888722704157942,0.1909722222222222,0.8960000000000001,0.5949186991869918,0.4280701754385964,0.5498489425981873,0.5099416120639396,1
0.7272727272727273,0.8345323741007196,0.9269102990033222,0.0,0.15625,0.9040000000000001,0.5414634146341464,0.7403508771929824,0.22658610271903315,0.6676847573550526,2
0.7272727272727273,0.6870503597122302,0.9202657807308972,0.13879748728686808,0.16319444444444445,0.9040000000000001,0.8439024390243904,0.4280701754385965,0.513595166163142,0.4538596079045606,2
0.6363636363636364,0.6258992805755397,0.8870431893687709,0.0717918037690697,0.12152777777777779,0.9040000000000001,0.8682926829268293,0.14035087719298242,0.8157099697885196,0.29743802272865716,2
0.9999999999999999,0.42805755395683454,0.3255813953488372,0.0,0.06944444444444445,0.8560000000000001,0.3804878048780488,0.6596491228070174,0.1782477341389728,0.39876365294419647,0
0.2727272727272727,0.9172661870503598,0.8737541528239201,0.0,0.22569444444444445,0.7919999999999996,0.41463414634146345,0.8877192982456139,0.1540785498489425,0.878655772226138,1
0.0,0.24460431654676285,0.20930232558139533,0.0005982650314089142,0.06944444444444445,0.5919999999999999,0.5756097560975609,0.3228070175438596,0.4773413897280966,0.21577431452911122,0
0.4545454545454545,0.6151079136690649,0.9136212624584719,0.1561471731977266,0.08680555555555557,0.9040000000000001,0.8673170731707317,0.1333333333333333,0.8791540785498487,0.30158978776724876,2
0.9999999999999999,0.3057553956834531,0.30897009966777406,0.0,0.052083333333333336,0.8560000000000001,0.47317073170731716,0.5473684210526315,0.2749244712990936,0.3308889886095665,0
0.8181818181818182,0.5827338129496404,0.8637873754152825,0.014956625785222855,0.052083333333333336,0.784,0.7560975609756099,0.24561403508771926,0.6163141993957703,0.2644860382349614,2
0.2727272727272727,0.8561151079136691,0.9136212624584719,0.0071791803769069695,0.21527777777777782,0.1359999999999999,0.6044715447154471,0.8771929824561403,0.16314199395770393,0.8702586994544078,1
0.0,0.39568345323741005,0.1694352159468439,0.0,0.08680555555555557,0.8480000000000001,0.2780487804878049,0.7543859649122806,0.11782477341389727,0.5250824479424997,0
0.8181818181818182,0.6690647482014389,0.7574750830564783,0.0,0.08680555555555557,0.76,0.7121951219512196,0.6491228070175438,0.2688821752265861,0.5557643946711219,2
0.36363636363636365,0.8273381294964026,0.6544850498338872,0.020939276099311996,0.1909722222222222,0.04800000000000004,0.4926829268292683,0.9894736842105262,0.12084592145015108,0.9903063843857954,0
0.0,0.4604316546762588,0.20598006644518269,0.0,0.052083333333333336,0.8560000000000001,0.31707317073170727,0.6982456140350876,0.15407854984894262,0.4509358602866318,0
0.36363636363636365,0.8021582733812955,0.930232558139535,0.12862698175291654,0.1909722222222222,0.8,0.2780487804878049,0.7122807017543857,0.3595166163141994,0.766561376945902,2
0.36363636363636365,0.8381294964028776,0.867109634551495,0.0,0.17361111111111113,0.8720000000000001,0.4621499548328818,0.950877192982456,0.15407854984894262,0.9591458480173337,1
0.2727272727272727,0.8237410071942446,0.9069767441860463,0.0071791803769069695,0.18055555555555558,0.9040000000000001,0.6241869918699187,0.8105263157894735,0.2205438066465257,0.8167262728309012,1
0.7272727272727273,0.5791366906474824,0.8803986710963456,0.571343104995513,0.052083333333333336,0.8159999999999996,0.8975609756097561,0.007017543859649121,0.8761329305135951,0.13377015515005952,2
0.9999999999999999,0.31294964028776984,0.2657807308970099,0.0,0.052083333333333336,0.8560000000000001,0.580487804878049,0.5403508771929824,0.2809667673716011,0.32664682207777507,0
0.7272727272727273,0.7194244604316544,0.9169435215946842,0.0,0.1388888888888889,0.7919999999999996,0.4926829268292683,0.7859649122807015,0.20543806646525678,0.7259334673384324,2
0.5454545454545454,0.8489208633093526,0.9568106312292357,0.013161830690996112,0.16319444444444445,0.808,0.48292682926829267,0.3298245614035087,0.7069486404833836,0.4570792109362084,2
0.8181818181818182,0.6618705035971224,0.6578073089700995,0.0,0.10416666666666667,0.8800000000000001,0.42439024390243907,0.7754385964912279,0.16012084592145012,0.6469313702456471,1
0.7272727272727273,0.6654676258992807,0.8438538205980066,0.08076577924020341,0.17361111111111113,0.8320000000000001,0.5609756097560975,0.6596491228070174,0.3141993957703927,0.6299022806971747,2
0.9090909090909091,0.6618705035971224,0.6046511627906976,0.0,0.06944444444444445,0.5759999999999998,0.5463414634146341,0.33333333333333326,0.48640483383685795,0.5592363449674124,1
0.5454545454545454,0.6115107913669064,0.8970099667774085,0.17738558181274308,0.17361111111111113,0.8320000000000001,0.8341463414634146,0.35087719298245607,0.6888217522658611,0.47389075973929917,2
0.2727272727272727,0.8093525179856116,0.724252491694352,0.0,0.24305555555555558,0.8159999999999996,0.5317073170731706,0.9087719298245612,0.1359516616314199,0.8955369340677509,0
0.8181818181818182,0.7553956834532374,0.7441860465116279,0.05384385282680228,0.1388888888888889,0.688,0.624390243902439,0.7999999999999999,0.1389728096676737,0.6646652918091558,1
0.4545454545454545,0.7553956834532374,0.8405315614617941,0.23930601256356568,0.12847222222222224,0.9040000000000001,0.6780487804878049,0.5543859649122805,0.5226586102719033,0.6410490684905282,1
0.4545454545454545,0.6510791366906474,0.8471760797342192,0.05982650314089142,0.6666666666666669,0.9040000000000001,0.8000000000000002,0.3964912280701754,0.6586102719033231,0.514831928020118,1
0.9999999999999999,0.34532374100719454,0.2591362126245846,0.0,0.06944444444444445,0.8560000000000001,0.5024390243902439,0.6561403508771929,0.1812688821752265,0.3966425696783007,0
0.7272727272727273,0.6151079136690647,0.8837209302325582,0.12384086150164522,0.08680555555555557,0.8240000000000001,0.8536585365853658,0.23859649122807017,0.6767371601208457,0.3098215295724889,1
0.1818181818181818,0.7517985611510793,0.4684385382059801,0.0,0.1909722222222222,0.56,0.15609756097560967,0.950877192982456,0.03625377643504532,0.883859346855666,1
0.4545454545454545,0.6546762589928057,0.930232558139535,0.08674842955429254,0.1388888888888889,0.9040000000000001,0.7941463414634146,0.35438596491228064,0.6918429003021147,0.47968604519626534,2
0.9090909090909091,0.539568345323741,0.5249169435215946,0.028716721507627885,0.10416666666666667,0.8720000000000001,0.36097560975609755,0.7403508771929824,0.1359516616314199,0.5049990863288693,0
0.9090909090909091,0.4928057553956835,0.5083056478405317,0.0,0.06944444444444445,0.5279999999999998,0.5073170731707317,0.7017543859649121,0.16918429003021143,0.32196030316478275,0
0.5454545454545454,0.550359712230216,0.8704318936877078,0.08405623691295244,0.12152777777777779,0.8240000000000001,0.8682926829268293,0.24561403508771926,0.7794561933534744,0.3898330157238451,2
0.0,0.15827338129496415,0.18272425249169438,0.0,0.08680555555555557,0.6799999999999999,0.7121951219512196,0.5087719298245613,0.31722054380664644,0.33226303286605574,0
0.6363636363636364,0.6546762589928057,0.9069767441860463,0.1094825007478313,0.14930555555555555,0.9040000000000001,0.848780487804878,0.36491228070175435,0.6223564954682779,0.4809640971623985,2
0.2727272727272727,0.7985611510791366,0.6478405315614617,0.0997233024229734,0.25,0.784,0.3804878048780488,0.7263157894736842,0.2930513595166162,0.7491755205750036,0
0.4545454545454545,0.6834532374100719,0.9269102990033222,0.056835177983846845,0.75,0.8320000000000001,0.6780487804878049,0.4736842105263157,0.5891238670694864,0.5750820128610088,2
0.5454545454545454,0.6690647482014391,0.8637873754152825,0.06796290756805265,0.10069444444444446,0.9359999999999997,0.824390243902439,0.3017543859649122,0.7311178247734138,0.4346638125320873,2
0.0,0.08992805755395694,0.3255813953488372,0.0,0.06944444444444445,0.6799999999999999,0.6731707317073171,0.6526315789473683,0.19335347432024172,0.4223684096031186,0
0.9090909090909091,0.2482014388489211,0.4186046511627907,0.0,0.06944444444444445,0.704,0.375609756097561,0.6175438596491227,0.24169184290030207,0.4259099729379313,1
0.7272727272727273,0.7338129496402879,0.8538205980066447,0.30870475620699966,0.19444444444444442,0.9040000000000001,0.7853658536585367,0.5228070175438596,0.43202416918429,0.5258795743162695,1
0.8181818181818182,0.7194244604316544,0.7807308970099669,0.023930601256356564,0.06944444444444445,0.776,0.5951219512195124,0.6736842105263156,0.24773413897280963,0.5734896146048154,1
0.2727272727272727,0.8525179856115106,0.7142857142857144,0.0997233024229734,0.25,0.8560000000000001,0.29756097560975614,0.7789473684210524,0.24773413897280963,0.7913958284386665,0
0.9090909090909091,0.5611510791366907,0.48172757475083056,0.028716721507627885,0.10416666666666667,0.8720000000000001,0.375609756097561,0.7298245614035087,0.14501510574018125,0.49822051670277845,1
0.09090909090909091,0.48920863309352525,0.25581395348837216,0.0,0.1388888888888889,0.688,0.18048780487804883,0.8947368421052629,0.02114803625377648,0.7073902942021039,0
0.2727272727272727,0.7985611510791366,0.6478405315614617,0.07007179180376907,0.19444444444444442,0.6719999999999999,0.7707317073170733,0.8385964912280699,0.19637462235649542,0.8392460907928055,1
0.2727272727272727,0.8956834532374098,0.7342192691029901,0.0,0.22569444444444445,0.776,0.30243902439024384,0.9087719298245612,0.1359516616314199,0.8955456356975661,1
0.1818181818181818,0.5611510791366907,0.478405315614618,0.0,0.12152777777777779,0.776,0.3853658536585366,0.7684210526315788,0.19335347432024172,0.739908284821747,0
0.6363636363636364,0.6474820143884894,0.8471760797342192,0.05982650314089142,0.17361111111111113,0.8240000000000001,0.829268292682927,0.5719298245614033,0.4441087613293051,0.65015967490711,2
0.7272727272727273,0.564748201438849,0.7807308970099669,0.13191743942566558,0.10416666666666667,0.776,0.702439024390244,0.12982456140350876,0.7703927492447129,0.22712123980821608,1
0.1818181818181818,0.8597122302158275,0.6212624584717608,0.0,0.17361111111111113,0.496,0.37073170731707317,0.831578947368421,0.1389728096676737,0.7897425187737664,1
0.09090909090909091,0.3381294964028778,0.47176079734219273,0.08674842955429254,0.10416666666666667,0.808,0.721951219512195,0.5789473684210525,0.3141993957703927,0.5286936243158343,0
0.9999999999999999,0.2913669064748201,0.2059800664451828,0.0,0.052083333333333336,0.744,0.3463414634146341,0.6526315789473683,0.18429003021148035,0.39451449256445725,0
0.36363636363636365,0.7158273381294964,0.8573643410852714,0.3793000299132516,0.19791666666666669,0.8399999999999996,0.6819512195121952,0.39999999999999997,0.6465256797583081,0.516798496358368,2
0.9999999999999999,0.23381294964028787,0.5681063122923589,0.18905174992521687,0.052083333333333336,0.8800000000000001,0.7463414634146343,0.07017543859649121,0.6858006042296072,0.04242166523089763,1
0.0,0.25899280575539585,0.12956810631229226,0.0,0.10416666666666667,0.8320000000000001,0.3414634146341464,0.6982456140350876,0.15407854984894262,0.45094456191644705,0
0.9090909090909091,0.45683453237410077,0.6212624584717608,0.0,0.08680555555555557,0.808,0.6975609756097562,0.614035087719298,0.24471299093655588,0.37845128392547933,0
0.2727272727272727,0.6223021582733814,0.7009966777408636,0.10230332037092432,0.1597222222222222,0.9279999999999997,0.6829268292682927,0.5894736842105263,0.4108761329305135,0.6394131620852586,0
0.8181818181818182,0.6870503597122302,0.8737541528239201,0.02692192641340114,0.06944444444444445,0.7919999999999996,0.6829268292682927,0.5614035087719297,0.3444108761329304,0.49243393287562753,1
0.6363636363636364,0.48201438848920874,0.8272425249169435,0.09931199521387976,0.10763888888888891,0.9359999999999997,0.9365853658536586,0.08421052631578947,0.8640483383685799,0.2515554163294784,2
0.4545454545454545,0.8812949640287768,0.8837209302325582,0.004786120251271313,0.1840277777777778,0.9040000000000001,0.5902439024390244,0.6473684210526314,0.4380664652567975,0.7213216035363424,2
0.9999999999999999,0.24460431654676285,0.1694352159468439,0.0,0.052083333333333336,0.736,0.31219512195121957,0.6350877192982456,0.19939577039274922,0.38391590744946524,1
0.0,0.42805755395683454,0.23920265780730904,0.0,0.08680555555555557,0.8560000000000001,0.3414634146341464,0.7403508771929824,0.1299093655589124,0.2552449073711506,0
0.8181818181818182,0.5431654676258995,0.754152823920266,0.011965300628178282,0.08680555555555557,0.768,0.8195121951219512,0.5157894736842104,0.3836858006042295,0.45951566728448234,2
0.6363636363636364,0.6906474820143886,0.867109634551495,0.05922823810948249,0.17013888888888892,0.9040000000000001,0.848780487804878,0.6807017543859647,0.35045317220543803,0.7390476392478312,2
0.5454545454545454,0.5863309352517985,0.8803986710963456,0.09512413999401735,0.11805555555555555,0.9040000000000001,0.9219512195121952,0.15438596491228068,0.8580060422960724,0.3169829709104516,2
0.9090909090909091,0.7158273381294964,0.6112956810631227,0.0,0.1388888888888889,0.8399999999999996,0.40975609756097564,0.6807017543859649,0.11178247734138977,0.4665817070857372,1
0.0,0.2769784172661871,0.1627906976744185,0.0,0.06944444444444445,0.5679999999999998,0.3365853658536585,0.6491228070175438,0.19637462235649547,0.4201668972598567,0
0.1818181818181818,0.60431654676259,0.5614617940199336,0.09452587496260843,0.14930555555555555,0.8800000000000001,0.23395872420262653,0.4912280701754385,0.43202416918429,0.5212189243045222,0
0.36363636363636365,0.8741007194244603,0.867109634551495,0.0,0.20833333333333334,0.784,0.5414634146341464,0.9228070175438594,0.1782477341389728,0.9364868039783852,2
0.4545454545454545,0.6798561151079139,0.8538205980066447,0.0053843852826802275,0.22222222222222224,0.9040000000000001,0.808780487804878,0.5052631578947367,0.5649546827794563,0.6017786131342401,2
0.8181818181818182,0.6906474820143886,0.7574750830564783,0.0,0.15625,0.768,0.5951219512195124,0.8210526315789471,0.12084592145015108,0.6798583374666074,1
0.1818181818181818,0.5071942446043165,0.5016611295681064,0.0167514208794496,0.14930555555555555,0.8720000000000001,0.42439024390243907,0.5964912280701754,0.34138972809667667,0.6042672792614058,1
0.1818181818181818,0.8129496402877696,0.6378737541528239,0.01525575830092731,0.15625,0.8,0.23414634146341462,0.8807017543859648,0.09667673716012085,0.828499577970954,0
0.4545454545454545,0.7230215827338129,0.8172757475083057,0.10768770565360455,0.15625,0.7919999999999996,0.7609756097560977,0.6561403508771927,0.4350453172205436,0.7223919040036196,2
0.9999999999999999,0.2482014388489211,0.32225913621262453,0.0,0.052083333333333336,0.8560000000000001,0.5853658536585366,0.43859649122807015,0.36858006042296076,0.2651354075408324,0
0.2727272727272727,0.7985611510791366,0.7225913621262459,0.07123093030212384,0.2048611111111111,0.744,0.6926829268292684,0.9649122807017542,0.08761329305135954,0.9405678683617443,0
0.9090909090909091,0.5539568345323742,0.584717607973422,0.08375710439724798,0.052083333333333336,0.5840000000000001,0.6195121951219512,0.07719298245614034,0.7069486404833837,0.7241931413753796,1
0.9090909090909091,0.7697841726618706,0.6245847176079735,0.0,0.10416666666666667,0.8800000000000001,0.4390243902439025,0.7473684210526315,0.11178247734138977,0.5095166561376947,0
0.4545454545454545,0.8561151079136691,0.9335548172757475,0.0744839964104098,0.7916666666666667,0.808,0.6146341463414634,0.7157894736842104,0.3836858006042295,0.7700768353912689,1
0.36363636363636365,0.8345323741007196,0.3554817275747509,0.014956625785222855,0.1909722222222222,0.8879999999999997,0.4536585365853658,0.957894736842105,0.14803625377643506,0.964819310656886,1
0.0,0.46043165467625924,0.11295681063122914,0.0,0.12152777777777779,0.728,0.04390243902439023,0.8701754385964909,0.018126888217522646,0.6027793005629954,0
0.5454545454545454,0.593525179856115,0.8405315614617941,0.11456775351480705,0.1388888888888889,0.784,0.7804878048780487,0.28070175438596484,0.7492447129909365,0.41785226372899653,2
0.0,0.31294964028776984,0.25581395348837205,0.0,0.052083333333333336,0.8560000000000001,0.5170731707317072,0.5789473684210525,0.25679758308157097,0.3762149650629564,0
0.9090909090909091,0.7482014388489207,0.6411960132890364,0.0,0.10416666666666667,0.8800000000000001,0.37073170731707317,0.7859649122807015,0.11178247734138977,0.5343737317809625,1
0.1818181818181818,0.7230215827338129,0.6146179401993357,0.03679329943164822,0.22916666666666666,0.8560000000000001,0.18048780487804883,0.8035087719298244,0.20543806646525678,0.7962861443948451,0
0.4545454545454545,0.6546762589928057,0.8803986710963456,0.2363146874065211,0.06944444444444445,0.784,0.7902439024390243,0.2982456140350877,0.7432024169184289,0.43628231567772646,2
0.6363636363636364,0.7266187050359714,0.9003322259136215,0.19174394256655697,0.12152777777777779,0.7919999999999996,0.824390243902439,0.5543859649122805,0.45921450151057397,0.6358193889715543,2
0.4545454545454545,0.7733812949640286,0.903654485049834,0.005982650314089141,0.1909722222222222,0.8,0.7121951219512196,0.7052631578947366,0.3927492447129909,0.7616536577300929,2
0.36363636363636365,0.8093525179856116,0.7807308970099669,0.0906371522584505,0.24305555555555558,0.7919999999999996,0.5853658536585366,0.8035087719298244,0.2809667673716011,0.8401945684426694,1
0.5454545454545454,0.60431654676259,0.8770764119601329,0.04516900987137302,0.12152777777777779,0.8240000000000001,0.7853658536585367,0.42456140350877186,0.6072507552870089,0.5343931918448325,2
0.1818181818181818,0.7661870503597121,0.5581395348837208,0.0,0.15625,0.5759999999999998,0.25853658536585367,0.8280701754385963,0.14199395770392756,0.7869666988626968,0
0.7272727272727273,0.6690647482014389,0.8737541528239201,0.005982650314089141,0.10416666666666667,0.8639999999999997,0.7853658536585367,0.43508771929824547,0.5075528700906345,0.45919370698131756,1
